date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,BTC_trends,gold_spot,gspc_spot,ndx_spot,price_change,target,percent_change_24h,percent_change_3d,percent_change_7d,percent_change_14d,ma_7d,price_vs_ma7d,ma_14d,price_vs_ma14d,close_7_ema,close_14_ema,dx,adx,adxr,rsi_7,rsi,stochrsi,atr,mfi,boll,boll_ub,boll_lb,boll_width,kdjk,kdjd,kdj_signal,macd,macds,macdh
2024-10-07,2781,62819.1093330048,64443.7064117964,62152.5517077403,62236.6593684009,34253562610.48,1229782194408.04,0.0,5.0,28.0,2644.800049,5695.939941,19800.74023,-582.2951077364996,-1.0,-0.9269417369206501,0.27257740753559023,-1.7256393834692907,-1.726111525724805,61634.60529322026,0.9768117639699812,63193.6776926492,-1.5144209977822283,62328.044282566865,62429.95063808201,11.653614123245976,10.255448256766968,14.365912446526334,47.81606620268286,51.13766372393237,27.792952011389637,1965.6348101528279,0.5080444826563263,63143.39746458766,66368.50759780107,59918.28733137424,6450.220266426833,36.48821149654303,36.62240357253031,0.0,448.51416677893576,757.9573631975306,-309.4431964185949
2024-10-08,2781,62221.6451487376,63174.3062001171,61843.5636611283,62131.9678544148,28134475156.91,1228037977784.51,0.0,5.0,28.0,2615.0,5751.129883,20107.7793,-104.6915139861012,-1.0,-0.1682151886822747,0.06767503648057449,2.1285696980322344,-3.374701434177463,61819.599315174375,0.5052904624112431,63038.67773468292,-1.4383389894126273,62279.02517552768,62390.219392978426,8.579455897008186,9.776593296835633,13.054678403756865,46.78461406898358,50.68473457616337,25.654391263581466,1920.201864840778,0.43670544408537026,63167.511920975834,66352.559456342,59982.464385609666,6370.095070732335,37.373116131847055,36.87264109230256,1.0,389.926629104928,684.3512159528597,-294.42458684793166
2024-10-09,2781,62131.7261033116,62508.8357368894,60314.6143862386,60582.1009695389,27670982363.46,1197429647366.86,-0.0347978913371286,22.0,28.0,2606.0,5792.040039,20268.85938,-1549.866884875897,-1.0,-2.494475772129867,-3.560793912047988,-0.08359388933031342,-4.055935073923833,61812.35855742357,-1.990310055458832,62855.74594865912,-3.6172428547381204,61854.79412402285,62149.13584646688,5.313023528014085,8.501287648600421,11.753709616568818,34.085474699517505,44.41326031106855,0.0,1939.8081442141631,0.43508141728240624,63049.59413116707,66438.15727032506,59661.03099200907,6777.126278315984,30.050952853299158,34.59874501263476,-1.0,216.09821117394313,590.7006145633164,-374.6024033893733
2024-10-10,2781,60581.9296868773,61236.7231707069,58895.2078078197,60274.4980637861,30452813570.16,1191400599851.04,-0.1799987669174488,15.0,28.0,2620.600098,5780.049805,20241.75977,-307.6029057527994,1.0,-0.507745523562253,-3.1527420085324165,-0.7980711667680773,-7.527532678949955,61743.08666269633,-2.378547426585845,62505.28004626925,-3.5689496644632577,61459.720108958325,61899.18316264219,16.051517353127327,10.658496135608692,11.440791479151555,32.06984423812261,43.26893528833031,0.0,1968.547058011513,0.3502480421373074,62903.67028021258,66510.56237827674,59296.778182148424,7213.784196128312,28.320235746187677,32.50590859048573,0.0,52.93684767081868,483.1478607862967,-430.211013115478
2024-10-11,2781,60275.4608346571,63400.8698799473,60046.125828387,62445.0886070974,30327141594.18,1234303474603.03,0.0,12.0,28.0,2657.600098,5815.029785,20271.9707,2170.5905433113003,1.0,3.6011756431621356,0.5039607845936933,0.6083881207596953,-5.085179201341106,61797.03111407426,1.0486870992667199,62266.31054322374,0.2871184470606383,61706.062233495584,61971.97080243245,2.166647478899856,8.232253662262842,10.524066388611745,54.31203782970846,52.557998148560905,40.105492554948285,2067.7070387237713,0.3443429343566137,62856.18277343966,66460.85473632762,59251.5108105517,7209.343925775916,40.20653181457827,35.07278299851657,1.0,97.47066972136963,406.0124223446605,-308.54175262329085
2024-10-12,2781,62444.6174061501,63448.7832440021,62443.2713529987,63193.0230702875,16744110885.86,1249123856891.37,0.0,12.0,28.0,2657.600098,5815.029785,20271.9707,747.9344631900967,-1.0,1.1977474608068528,4.309725247167284,1.776575176043238,-4.089728138199423,61954.61320138042,1.9988985564023842,62073.83727809227,1.8029911493649828,62077.80244269639,62134.7782506729,2.531462659572837,6.603456232922615,9.403892058414694,59.626332547374815,55.275481918243536,54.94025780707508,1991.7321481606937,0.3456848450846475,62833.39843244143,66422.70607542623,59244.090789456626,7178.6152859696085,52.6240436110551,40.92320320269608,0.0,190.85597821399278,362.9811334164816,-172.12515520248883
2024-10-13,2781,63192.9435754787,63272.6529630129,62035.6366902561,62851.3749169602,18177529689.88,1242341595990.99,0.0,1.0,29.0,2657.600098,5815.029785,20271.9707,-341.6481533272963,1.0,-0.5406422049904047,4.275235689971391,0.051609328893120754,-4.241517725474042,61959.244692926535,1.4398662031067573,61874.98490457881,1.5780044453944437,62271.19556126344,62230.32471657119,0.8558266208712431,4.9612763437649186,8.134573282800348,56.145967939367814,53.76063564182652,87.38316417609278,1937.7553879466411,0.3433800784797182,62809.47705895869,66391.22394434235,59227.73017357504,7163.493770767309,58.849888702928375,46.89876503610684,0.0,234.61577681551717,337.30806204758335,-102.69228523206618
2024-10-14,2781,62848.3994880925,66482.4943857198,62442.1539998429,66046.1280687548,43706958055.79,1305664072036.41,-0.301819037483801,32.0,29.0,2647.800049,5859.850098,20439.05078,3194.753151794597,1.0,5.0830282647206015,5.766729685203953,6.1209401966842325,4.289675458542352,62503.45450726281,5.667964417999225,62069.029900241534,6.407540402847167,63214.92868814031,62739.09962163867,21.215683982741307,9.605392812044215,8.554807434012911,73.20718504997393,63.76170962043231,100.0,2088.117176634037,0.4476598669632652,62896.68509909928,66708.9534931137,59084.41670508486,7624.5367880288395,70.64949816230909,54.81567607817425,0.0,520.863069582505,374.0190636102843,146.84400597222066
2024-10-15,2781,66050.3687270292,67881.6795865567,64809.1969471504,67041.1071653338,48863870878.62,1325307318851.9,0.0698166891585948,5.0,29.0,2661.399902,5815.259766,20159.83008,994.9790965790016,1.0,1.5064911837726846,6.089412894151636,7.901148926140422,10.197900086010868,63204.76012310838,6.069712209575819,62512.17971914138,7.244872065796248,64171.47330744174,63312.70172647892,28.555362082599032,15.019669746488722,10.401910951863236,76.52551784708872,66.21274208896787,100.0,2158.505999322955,0.5708212594380484,63091.583158672365,67331.4786437496,58851.68767359514,8479.790970154456,77.31508093155114,62.31547769596654,0.0,818.5016016981899,462.91557133580073,355.5860303623892
2024-10-16,2781,67042.4618218177,68375.2929488011,66758.7255092654,67612.7207776042,38195189533.82,1336696892492.18,-0.3720542363657241,21.0,29.0,2674.0,5842.470215,20174.05078,571.6136122704047,-1.0,0.8526315218224445,7.5755635687122735,11.605110578123323,11.511815525499669,64209.13438140343,5.300782246936092,63010.746469413505,7.303475305477577,65031.78517498442,63886.038552000784,30.997653547350424,19.584807975306514,13.025595815704268,78.32480318059679,67.56981769123844,100.0,2119.756739225161,0.6682064162929715,63213.168162690374,67828.2160456257,58598.12027975504,9230.095765870654,82.19540795398368,68.94212111530558,0.0,1087.9290360182422,587.9182643937085,500.01077162453373
2024-10-17,2781,67617.0795713375,67912.2076398065,66647.391211274,67399.8334924398,32790898510.76,1332816990035.49,0.0,2.0,29.0,2691.0,5841.470215,20190.41992,-212.88728516441188,1.0,-0.31486276948483605,2.0496363121783157,11.821476175733947,10.929061216120983,65227.039442639674,3.331124742693347,63485.063052667996,6.166443335693082,65623.79725434932,64354.54521829626,29.918888419441064,22.537402387916462,15.743254836336394,75.80033953270683,66.49855701815265,95.59167994262798,2058.631916467483,0.6678016490696181,63293.62675482563,68147.79241623844,58439.461093412814,9708.33132282563,84.70041720235592,74.19488647765569,0.0,1269.6465737825856,724.2639263774336,545.382647405152
2024-10-18,2781,67419.1087252549,68969.7469240407,67177.818198958,68418.7890489052,36857165014.36,1352611490621.36,0.273361759704526,20.0,29.0,2713.699951,5864.669922,20324.03906,1018.9555564654002,-1.0,1.5118072310663644,2.0549808047976015,9.566325511032803,10.232914019794826,66080.4252200408,3.538663410651334,63938.72816705752,7.006803247856736,66322.54520298923,64896.44507158813,35.36380675525847,26.202089350014244,18.731493268815836,79.49145021483521,69.02949176712178,100.0,2039.5649877672977,0.6763872372966395,63420.18376816448,68674.59334459306,58165.77419173591,10508.819152857148,87.97733990491119,78.78903762007418,0.0,1478.7801190603932,875.1671650078351,603.612954052558
2024-10-19,2781,68418.9766619904,68668.0058104846,68024.6382348537,68362.7331098485,14443497907.64,1351535266982.96,0.0,18.0,29.0,2713.699951,5864.669922,20324.03906,-56.055939056692296,1.0,-0.0819306214505211,1.1092769579725603,8.180824066306979,10.102737731907997,66818.95522569236,2.310389138743289,64386.7842135364,6.1751009075496235,66832.59217970456,65358.61730960258,35.363806755258466,28.81972289436977,21.61384459040271,78.72081200086369,68.72190778421464,98.80598859283036,1939.7554223985471,0.6783378497427361,63556.55501634949,69181.53633792815,57931.573694770836,11249.962643157312,89.71745120919917,82.43184214978251,0.0,1621.3070590018324,1024.395143880849,596.9119151209834
2024-10-20,2781,68364.1784603044,69359.0070607416,68105.7205055133,69001.7066212849,18975847518.28,1364212669154.26,-0.146856531030361,31.0,28.0,2713.699951,5864.669922,20324.03906,638.9735114364012,-1.0,0.9346810497024238,2.3766722346944436,9.785516565788054,9.842176134109494,67697.5740405959,1.9264096227539347,64828.40936676122,6.4374512583111665,67374.87079010006,65844.36300621324,38.957760928852494,31.71630518993629,24.500261904555188,81.15093345942577,70.34404242265853,100.0,1890.6848717814958,0.682854424560031,63840.16544093989,69966.57753312677,57713.75334875302,12252.824184373741,91.51866509479107,85.46078313145203,0.0,1765.4397925112862,1172.6040736659027,592.8357188453836
2024-10-21,2781,69002.0001468977,69462.7367822244,66829.8534677336,67367.8525561409,37498611780.2,1331798086167.27,-0.4354057403711172,5.0,28.0,2723.100098,5853.97998,20361.4707,-1633.854065143998,-1.0,-2.367845876785901,-1.5360349216544722,2.001214190800371,8.244647511311065,67886.39182450819,-0.7638338913456315,65194.9231658855,3.332973312548411,67373.11623161027,66047.49511112754,25.12375947738678,29.83272070063642,26.02382156057841,60.52955801614126,61.55352103811924,67.5328288049731,1943.7362509522795,0.5950569034000932,64166.707583710144,70315.29631178649,58018.1188556338,12297.177456152684,84.94379300295537,85.2884530886198,-1.0,1727.9712400656426,1283.677506981204,444.2937330844386
2024-10-22,2781,67360.7027255461,67801.5769977652,66581.3679788567,67361.4026645272,31808472565.82,1331842439476.36,-0.2938960864231711,13.0,28.0,2744.199951,5851.200195,20390.46094,-6.449891613709042,-1.0,-0.009574138656620601,-1.4647314403189782,0.4777598591913179,8.416657303315755,67932.14832439295,-0.8401701903203563,65568.45422375067,2.7344680639536447,67370.1878398395,66222.6829081852,22.564524910066755,27.75609333190222,26.518756352385214,60.458800988163674,61.52083717474132,67.41211325908154,1892.022057943691,0.586889050669257,64503.13840324678,70573.39711283664,58432.879693656934,12140.517419179705,79.98551212156522,83.5208060996016,0.0,1678.4079844009248,1362.62360248525,315.78438191567466
2024-10-23,2781,67362.3744214737,67402.744623551,65188.0352924195,66432.1982471759,32263980353.23,1313495275869.46,0.0,3.0,28.0,2714.399902,5797.419922,20066.96094,-929.2044173512986,1.0,-1.3794315150753578,-3.723833075914662,-1.7460065455897733,9.656478042216566,67763.50224861749,-1.9646328145159448,65986.31831501045,0.6757157294893713,67135.69044167353,66250.61830375316,9.090544963698212,22.42307951241534,25.348562969536676,50.53076023750659,56.83846073257983,50.118085874699545,1915.0850948373723,0.5776220512707143,64786.77824926174,70646.98961864792,58926.566879875565,11720.422738772351,64.94924264903725,77.33028494941348,0.0,1546.354844870344,1399.3698509697542,146.98499390058987
2024-10-24,2781,66653.7041571813,68798.9619867211,66454.0995567515,68161.053337619,31414428647.2,1347797865139.47,0.0,3.0,28.0,2734.899902,5809.859863,20232.86914,1728.855090443103,-1.0,2.6024354696355445,1.1774173457838488,1.1294090886212471,13.084398090693128,67872.24794078594,0.42551323345740344,66549.6436917128,2.421364798541907,67392.03116565995,66505.34310956243,18.731821284051705,21.368434304311442,24.211383350900892,63.53035190184318,62.54971193681546,56.17726816752505,1947.365980775028,0.645782254533855,65091.45704377008,70989.88536807672,59193.02871946345,11796.85664861327,66.48254115368582,73.71437035083758,0.0,1563.1319890976447,1432.1222786006697,131.009710496975
2024-10-25,2781,68165.2973724389,68722.1594927425,65521.7934506881,66642.4107304263,41469984305.66,1317385748797.48,0.1459753952528301,12.0,28.0,2740.899902,5808.120117,20352.01953,-1518.642607192698,1.0,-2.228021036691552,-1.0673648493954468,-2.5963311294637914,6.72162089438022,67618.47960957467,-1.443494270773518,66849.45241480773,-0.3097133587523141,67204.6260568515,66523.61880071547,10.318562507131844,18.211328076545836,22.497081843942304,50.05144015946782,55.591119099816495,11.038042316526589,2036.912673859298,0.5627567862816552,65319.08015733418,71079.55486782858,59558.605446839785,11520.9494209888,55.66264536712808,67.69712868960107,0.0,1437.3604655491217,1433.1699159904967,4.19054955862498
2024-10-26,2781,66628.7370038706,67317.9181596119,66360.5955044004,67014.6977283094,19588098156.32,1325286022321.48,0.0,1.0,28.0,2740.899902,5808.120117,20352.01953,372.2869978831004,1.0,0.5586337495938176,0.8768330666496738,-1.9718863190753555,6.047621196680497,67425.90312649767,-0.6098626479155965,67122.42917609501,-0.16049992395683443,67157.14397471597,66589.0960170543,10.318562507131828,15.956252199570404,20.62827337412176,52.90890835292667,56.858191497718636,18.678646051620937,1959.7617486781485,0.522622248957952,65528.86731994279,71211.04360209643,59846.691037789155,11364.352564307272,51.352406814394506,62.24888806453222,0.0,1352.1290386988112,1416.9617405304691,-64.83270183165791
2024-10-27,2781,67023.4794186223,68221.3147408775,66847.223099558,67929.298795622,16721307878.1,1343230761707.59,-0.2303181117508257,16.0,38.0,2740.899902,5808.120117,20352.01953,914.6010673126002,1.0,1.3647768300329766,-0.3400102120620918,-1.5541757996636152,8.07925663578688,67272.70200854582,0.9760226176031586,67485.13802457086,0.6581608692708453,67350.1826799425,66767.78978234237,16.933310469829475,16.235411705358707,19.373170040189457,59.5426229365628,59.886244305667645,29.113722832145296,1917.909354190457,0.560661781361881,65813.49929130383,71370.23035557075,60256.76822703691,11113.462128533836,55.61080478174849,60.03619363693764,0.0,1342.879882304449,1402.1453688840288,-59.26548657957983
2024-10-28,2781,67922.6742726804,70212.2690406726,67535.1310128429,69907.7546738921,38799856657.22,1382358128595.11,0.0,3.0,38.0,2742.899902,5823.52002,20351.07031,1978.4558782700915,1.0,2.912522156636199,4.899798653254539,3.77019902131297,5.846862969949274,67635.54516822456,3.3594901911650807,67760.96849636637,3.168175168040638,67989.57567842996,67186.45189271649,29.308345053299984,19.970535519056217,19.543845891294247,70.15352895388557,65.52349870106127,67.32482358846408,1972.1626219599036,0.5583715883174358,66202.2886322777,71762.54413486503,60642.03312969037,11120.511005174667,68.3868993163787,62.81976219675132,1.0,1478.1094209288567,1417.3381792940086,60.77124163484814
2024-10-29,2781,69910.0453659464,73577.2096582116,69729.9178301829,72720.4935748749,58541874401.85,1437942445619.61,-0.1177159785971446,102.0,38.0,2768.399902,5832.919922,20550.65039,2812.738900982804,-1.0,4.023500560279403,8.514245441646096,7.955729391558264,8.471498532288324,68401.12958398851,6.314755351492719,68166.63895419074,6.680474042066871,69172.30515254126,67924.3243076834,44.38792966095402,26.946933845312735,21.659013878156674,79.20128799501828,71.62802085544915,100.0,2106.152361575416,0.572228304282572,66809.2082625445,72435.95928383339,61182.457241255615,11253.502042577777,75.52054551787106,67.05335663712457,0.0,1791.5311775237642,1492.176778943956,299.3543985798083
2024-10-30,2781,72715.366485431,72905.2985200754,71411.7350339885,72339.5421808449,40646637831.37,1430461157910.81,-0.0747557946613856,20.0,38.0,2788.5,5813.669922,20387.69922,-380.95139402999484,-1.0,-0.5238569972545015,6.492402340986825,8.89229031935599,6.991023802737417,69245.03586022694,4.468921536648938,68504.26905442221,5.598589955577532,69964.1144096172,68513.02015595033,44.387929660954015,31.93007550692453,24.593602914947493,75.58096429961037,69.82474294092572,88.75544701837393,2062.380257677109,0.5771112035734898,67412.46046839745,72663.83512357213,62161.08581322276,10502.749310349376,78.7626470142192,70.95645342948944,0.0,1986.2898170804401,1590.9993865754745,395.29043050496557
2024-10-31,2781,72335.0440826332,72662.3097987825,69590.5028708254,70215.1856325839,40627912076.23,1388607599014.43,-0.4564944188147132,22.0,38.0,2738.300049,5705.450195,19890.41992,-2124.3565482609993,-1.0,-2.9366463820716837,0.4397666040426129,3.0136451747455606,4.177090645869197,69538.48333093621,0.9731335358972921,68705.36563586108,2.1975285085081784,70026.88221535888,68739.97559688691,27.337517492445706,30.617916074216293,26.31483524616715,58.256365774992425,60.65441885309085,31.572805211555092,2134.506269860798,0.5649132757314554,67800.96531967177,72638.36805147903,62963.56258786451,9674.805463614524,72.48318341004534,71.46536342300807,0.0,1946.8157314396376,1662.1626555507391,284.65307588889846
2024-11-01,2781,70216.8969678825,71559.0165698806,68779.7003414485,69482.4698507967,49989795365.09,1374187711280.88,0.0,9.0,38.0,2738.600098,5728.799805,20033.14063,-732.7157817872067,-1.0,-1.0435289391974245,-4.452697671453853,4.261639231297698,1.5546618358462716,69944.2060624177,-0.6601493356132299,68781.34283599618,1.0193563921429925,69890.77912421833,68838.97484739522,20.51448099671613,27.731220337787676,26.71951670091587,53.33673921479892,57.83314670704146,13.98042864755652,2180.5784231220523,0.471008077764991,68115.43765869722,72486.84423289224,63744.0310845022,8742.813148390036,64.71141157501151,69.21404614034255,-1.0,1835.2642115951312,1696.7829667605645,138.48124483456672
2024-11-02,2781,69486.0239046236,69867.3518537627,69033.7222580968,69289.276665623,18184612091.32,1370468034065.75,0.0,3.0,38.0,2738.600098,5728.799805,20033.14063,-193.19318517370266,-1.0,-0.27804593818924195,-4.216594995302037,3.394149364867949,1.355334278817777,70269.14591060535,-1.3944516220944576,68847.52451855151,0.6416383888319063,69740.40350956949,68899.01509857891,20.51448099671611,25.66929481176723,26.419453304016262,51.98628283476982,57.07926732595389,9.279524491784793,2084.340057276615,0.4371217071317499,68437.33274613037,72060.76208554769,64813.90340671305,7246.8586788346365,58.73079644616619,65.71962957561709,0.0,1711.5427536753123,1699.7349241435784,11.807829531733887
2024-11-03,2781,69296.3820562098,69361.6580037475,67482.5254366951,68741.1154919735,34868307655.18,1359535744745.29,0.0,3.0,56.0,2738.600098,5728.799805,20033.14063,-548.161173649496,-1.0,-0.7911197807632164,-2.099360882307988,1.1950906468120692,-0.3776589624683524,70385.11972436986,-2.335726981547129,68828.91086645784,-0.1275559548729179,69490.58150517048,68877.96181503807,7.709037122566202,20.53779261485265,24.73897882139809,47.966049083633635,54.89280684382971,0.0,2069.6784558321006,0.3848359462746592,68572.08211729131,72017.14470571726,65127.019528865356,6890.125176851907,50.14941769148701,60.529558947573726,0.0,1551.3848410417413,1670.0649075226918,-118.68006648095047
2024-11-04,2781,68742.1346678016,69433.1764178494,66803.649995796,67811.5091418451,41184819348.33,1341156657449.22,-0.3259128081714141,41.0,56.0,2736.100098,5712.689941,19963.59961,-929.6063501283934,1.0,-1.3523294515593642,-2.4048665980638484,-2.9985879847316266,0.6585583017277852,70085.65607693457,-3.244810796367635,68860.60062257956,-1.5235003343703815,69070.81341433912,68735.76810970808,2.5722320758922166,15.404775318006811,22.072063534714864,41.60097262672526,51.303691991671506,0.0,2109.6775357976817,0.3819678001818272,68610.60221611688,72000.37252718378,65220.83190504999,6779.5406221337835,38.392716140632665,53.15061134526004,0.0,1334.08098748482,1602.8681235141767,-268.7871360293566
2024-11-05,2781,67811.1743325914,70522.7868214104,67458.8696770123,69359.5661661779,46046889204.13,1371788058010.5,-0.0508979769314036,14.0,56.0,2740.300049,5782.759766,20227.46094,1548.0570243327966,1.0,2.2828824250093582,0.10144354788708121,-4.621705991635627,2.9663329779546777,69605.52358997785,-0.35335905990564503,69003.3265869832,0.5162643553795082,69143.00160229881,68818.94119179755,9.991961439414892,13.858257066980547,19.725261686790773,53.570967694802604,56.414467765385375,25.146098589372745,2177.85323898814,0.4607549409634102,68697.94448554555,72069.42500715585,65326.46396393525,6742.9610432205955,38.17305141656643,48.15809136902883,0.0,1272.0979978368705,1536.7140983779746,-264.61610054110406
2024-11-06,2781,69358.5019894605,76460.1533724237,69322.0318962876,75639.0779464884,118592653963.0,1496003893299.42,0.0886303351960753,43.0,56.0,2667.600098,5929.040039,20781.33008,6279.511780310495,1.0,9.053562655316316,10.03469670974475,4.561178666841492,13.859062235237563,70076.88584221264,7.937270666963955,69660.9608512198,8.58173218143877,70767.02068834621,69728.2928338843,37.79259530540055,20.696639420814833,20.00279818222622,76.4320257675536,70.1156537136321,92.55883354400736,2532.234043574645,0.5967878492861902,69109.90670824799,73631.03065850658,64588.78275798939,9042.247900517192,55.94775982069026,50.75464751958263,1.0,1709.896451532928,1571.3505690092757,138.54588252365238
2024-11-07,2781,75637.0849735144,76943.1180221876,74480.4193106694,75904.8584618969,63467654989.4,1501297989024.83,-0.0195414955563404,47.0,56.0,2698.399902,5973.100098,21101.57031,265.7805154085072,1.0,0.35137989862401575,11.93506739854806,8.10319417096672,11.361040865845883,70889.69624640021,7.074599668285869,70214.08978866822,8.104881356942563,72051.48013173389,70551.83497632452,39.431399641112854,26.0494280551857,21.7304067173575,76.99144839018247,70.53779995226802,94.63588239253427,2527.266245758911,0.6209958735539483,69484.21017889757,74912.87352852734,64055.5468292678,10857.326699259545,67.21857875871211,56.242624599292455,0.0,2054.6129635671386,1668.0030479215409,386.60991564559777
2024-11-08,2781,75902.832566501,77252.7476648638,75648.741198608,76545.4766431325,55176858002.62,1514255354916.4,0.6230876457511619,19.0,56.0,2687.5,5995.540039,21117.17969,640.6181812355935,1.0,0.8439752002925793,10.360374025030584,10.165163684455326,14.860005519255392,71898.6972167339,6.462953580912862,70921.4516395758,7.929934982349354,73174.97925958355,71350.98724793663,40.51337219069485,30.18198352247403,24.145142947390795,78.43113502335478,71.57989109783455,99.76319140505358,2461.306932885056,0.6931446364095999,69893.34735556177,76138.18085893609,63648.51385218745,12489.667006748641,75.88947643544232,62.791575211342405,0.0,2352.3718535104563,1804.876809040109,547.4950444703472
2024-11-09,2781,76556.1911313233,76932.7639895921,75773.788516772,76778.8677516165,29009480361.15,1518690764416.78,0.0087202248119172,14.0,56.0,2687.5,5995.540039,21117.17969,233.39110848400742,1.0,0.30490516059116235,1.5068795602379836,10.809163331487603,14.570191844918767,72968.63880044725,5.221734999866677,71618.89235552632,7.204768499455897,74075.95138259178,72074.70468717659,40.51337219069485,33.133808856251406,26.713333207065258,78.9899118695323,71.96889192742091,100.0,2368.267296167825,0.7269736811497716,70282.20541207834,77223.02892178445,63341.38190237223,13881.647019412223,82.4146084207366,69.33258628114046,0.0,2577.4662009758176,1959.3946874279598,618.0715135478579
2024-11-10,2781,76775.5438015685,81474.4238878783,76565.429933246,80474.185602194,82570594494.54,1591750610705.99,-0.0144396610587559,70.0,100.0,2687.5,5995.540039,21117.17969,3695.3178505774995,1.0,4.812936109623345,6.019808524629333,17.06848954406408,18.46756411296935,74644.7916733359,7.809511954121293,72514.95569885288,10.975983956185514,75675.50993749233,73194.63552781385,54.37741860016892,39.20341164022784,30.28192704511171,85.7900522079094,77.27306648304804,100.0,2549.7766856580192,0.7552771035848422,70937.52206438102,79089.05542413764,62785.98870462439,16303.066719513248,86.00377320637718,74.88964858955269,0.0,3019.2006369994197,2171.35587734303,847.8447596563897
2024-11-11,2781,80471.4131920498,89604.4978355824,80283.2476219227,88701.488084206,117966845037.02,1754682553469.65,-0.0539381985213377,119.0,100.0,2611.199951,6001.350098,21106.58984,8227.30248201199,-1.0,10.223529968581246,15.880770457210435,30.805949029484303,26.883617558572006,77629.07437938746,14.26323035967894,73857.36522816101,20.09836501774515,78932.00447417075,75262.21595181599,68.52092712089089,47.579844634702994,35.22418921356636,92.28015062520828,84.3661360411273,100.0,3033.5249215734316,0.7858505629999637,72004.52633536494,83202.51020515006,60806.54246557981,22395.967739570246,89.34904153327986,79.70944623746175,0.0,3987.125867187453,2534.509875312981,1452.615991874472
2024-11-12,2781,88705.5644865659,89956.882361506,85155.1115052484,87955.8098216397,133673285374.5,1739381625716.84,0.4113063820819745,38.0,100.0,2600.0,5983.990234,21070.78906,-745.678262566289,1.0,-0.840660375233393,14.5573155704525,26.811360974933507,20.950512706680314,80285.68061588201,9.553545721876086,74945.60210292993,17.359534587288547,81187.955811038,76954.69519344863,68.9699482915619,53.69130282237697,40.50050738751225,88.02882366729023,81.8720705527478,92.4564999349449,3159.8455531338514,0.8096996404990932,73080.70691408814,86024.75504708619,60136.65878109008,25888.096265996108,90.01844932303524,83.14578059931958,0.0,4640.5540285611205,2955.718705963598,1684.8353225975225
2024-11-13,2781,87929.9667732448,93434.3553403447,86256.9319678433,90584.1666733787,123559027868.7,1791737553113.66,0.0520736424362973,101.0,100.0,2580.800049,5985.379883,21036.16016,2628.356851738994,-1.0,2.9882697425774207,12.56301135020006,19.75842267334795,25.22081830007057,82420.69329115204,9.904640517144275,76248.78956668233,18.80079302001189,83537.00852662316,78771.95811233282,73.05464987837442,59.223687695519104,45.84998747551421,89.93554088198687,83.70108038868419,97.9884861160043,3446.852002758502,0.8303320295666732,74201.86258087613,89090.09973557212,59313.62542618014,29776.474309391982,89.6880963057977,85.32655250147894,0.0,5309.265989067411,3426.428162585245,1882.8378264821663
2024-11-14,2781,90574.8820553752,91765.221369439,86682.8158227338,87250.4312745932,87616705247.88,1727562262252.15,0.016910883742319,30.0,100.0,2568.199951,5949.169922,20896.66992,-3333.735398785502,1.0,-3.6802628110561786,-1.6358877860485066,14.94709698772656,24.261483450531472,84041.48940725152,3.8182829575897506,77465.59282682587,12.631205791765263,84465.36421361567,79902.42123022876,73.05464987837442,63.17539117633491,50.800102818605836,72.7815764566079,73.56293801751517,67.32486561655155,3563.6910933708796,0.7799575920151521,75232.26360808447,90756.56329475007,59707.96392141886,31048.599373331213,84.57662360133284,85.07657620143024,-1.0,5506.761508006035,3842.494831670028,1664.266676336007
2024-11-15,2781,87284.1830981024,91868.744436111,87124.9008601843,91066.0069552759,78243109518.27,1801436194834.93,-0.0800527582264634,52.0,100.0,2565.699951,5870.620117,20394.13086,3815.5756806826976,-1.0,4.373131026337718,3.536090611800602,18.969808470643514,31.06328423676741,86115.85088041486,5.748251946944228,79007.27404857439,15.262813521812804,86115.52489903073,81390.89936067318,73.17655867971965,66.0328676058734,55.152321329253716,78.3066241372193,76.99711903234612,77.71182010090244,3647.9969705925478,0.8308562233386302,76434.82906943279,92972.02286967024,59897.635269195336,33074.3876004749,85.55265396301547,85.23526878862532,1.0,5903.092990747682,4254.614463486054,1648.4785272616282
2024-11-16,2781,91064.3662256104,91763.9478843873,90094.2253690597,90558.4752358199,44333192813.6,1791535825197.71,-0.2464627927372912,27.0,100.0,2565.699951,5870.620117,20394.13086,-507.53171945599024,-1.0,-0.5573229094202548,-0.028361951654787276,17.947135569622,30.69623409815354,88084.36623530106,2.8087946888437862,80526.50251787415,12.45797644783964,87226.26248322803,82613.24283472824,73.17655867971963,68.0739221984009,58.8442072918672,75.91522614710138,75.5905364914197,73.45749897805256,3506.677221170133,0.8507827429708495,77566.28789144268,94737.58311716853,60394.99266571684,34342.59045145169,84.9785366225926,85.14969139994774,-1.0,6105.852229584605,4624.86201670612,1480.9902128784852
