date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,XRP_trends,gold_spot,gspc_spot,ndx_spot,price_change,target,percent_change_24h,percent_change_3d,percent_change_7d,percent_change_14d,ma_7d,price_vs_ma7d,ma_14d,price_vs_ma14d,close_7_ema,close_14_ema,dx,adx,adxr,rsi_7,rsi,stochrsi,atr,mfi,boll,boll_ub,boll_lb,boll_width,kdjk,kdjd,kdj_signal,macd,macds,macdh
2024-08-10,2781,0.5811509385,0.6013668437,0.5795982408,0.585579424,1134054567.14,32853905689.63,-0.0485929548740386,19.0,26.0,2432.100098,5344.160156,18513.09961,0.004426211099999966,-1.0,0.7616255062779187,-2.5349708007847305,5.245951642945612,-1.8793183994085583,0.5576684076857144,5.00494844779076,0.5766538457928572,1.547822540725584,0.576149720852563,0.5761646343423036,1.4235897236037303,11.41792533305457,20.597150710934727,53.13919181011862,51.09423301164822,66.71917766206288,0.04917773287096232,0.5206668949859721,0.58488854408,0.6624064874373394,0.5073706007226606,0.15503588671467883,64.6824416769743,53.14457320429161,0.0,-0.0041795861322545536,-0.006167153200708452,0.0019875670684538988
2024-08-11,2781,0.5855855919,0.5930767928,0.5475408739,0.5529324544,1202704290.7,31021863580.63,-0.0485929548740386,19.0,22.0,2432.100098,5344.160156,18513.09961,-0.03264696959999991,1.0,-5.575156547850268,-10.467497812217363,5.643150503596672,-8.142605592680363,0.5618878429714286,-1.593803582592175,0.5731528360214285,-3.5279214112922044,0.5703429461986403,0.5730005981354278,9.729290232373804,10.935381565132909,17.83620698394191,43.856828233912154,45.438302169160366,51.503159756496956,0.04887693150543229,0.4850204842710266,0.5821533130700001,0.6601505681896191,0.504156057950381,0.15599451023923816,62.25100895577466,56.180051788119286,0.0,-0.0054274674916396926,-0.006018857501896236,0.0005913900102565437
2024-08-12,2781,0.5529314084,0.5790693662,0.5521628812,0.568768484,1479740403.04,31915352066.79,0.0547883689195852,23.0,22.0,2462.399902,5344.390137,18542.0293,0.015836029599999968,1.0,2.8640079767399573,-2.1310609018573956,16.201874376758084,-5.533705627214736,0.5732167916857144,-0.7760253625217063,0.5707730020428572,-0.3511935630597085,0.569949205644516,0.5724258611613666,9.729290232373799,10.590744965997446,15.765840237074432,48.9075196632504,48.42089598708412,59.52716185313426,0.047082290404816436,0.5294546713631353,0.580718884725,0.6585861991887735,0.5028515702612265,0.15573462892754697,63.16632625020635,58.508809942148304,0.0,-0.0052048688399519705,-0.005855744262617006,0.0006508754226650353
2024-08-13,2781,0.568768484,0.5831127675,0.5638718919,0.5763988516,1245896254.74,32344035695.96,0.4214456649053664,15.0,22.0,2466.699951,5434.430176,19006.42969,0.007630367600000021,-1.0,1.341559494706468,-1.5677757830507288,13.981106048837265,-8.198829093576808,0.5833170790428571,-1.1860148950565514,0.56709595925,1.640444125594435,0.5715620011552447,0.572964078543736,7.992174704847789,9.848236186439177,14.074959283329381,51.366932853995074,49.84360598102208,66.89773030834965,0.04483117015481581,0.5113817309229836,0.578596653955,0.6543745361430259,0.5028187717669742,0.15155576437605167,64.99860489855985,60.672074927618816,0.0,-0.0044206139999829475,-0.005568273370430736,0.0011476593704477884
2024-08-14,2781,0.576408122,0.5818891898,0.5662260057,0.569191857,1138569808.22,31939108829.97,0.0,1.0,22.0,2439.399902,5455.209961,19022.67969,-0.007206994600000072,-1.0,-1.250348535566037,2.9405766419776214,-5.262550750996741,-8.774429550161322,0.5788002334142857,-1.660050542413714,0.5631854533428572,1.0665054684013984,0.5709693592812088,0.572454148224908,7.992174704847775,9.317902227323334,12.71572149553339,48.779509658253396,48.48332567674771,71.60054167768298,0.04249481358108553,0.44334700104530045,0.57706543827,0.6522734378062751,0.5018574387337249,0.1504159990725502,60.8162050530271,60.720118302754905,0.0,-0.004280512941545078,-0.005310402055427779,0.001029889113882701
2024-08-15,2781,0.5691911376,0.5738734934,0.5524533986,0.5609551288,1163264081.3,31477001959.24,0.0,1.0,22.0,2453.100098,5543.220215,19490.15039,-0.008236728199999988,1.0,-1.4470917141036987,-1.3737320930742758,-9.16844200973369,-5.953211307609285,0.5707113446714286,-1.7094834301998116,0.5606491136714286,0.05458229061800781,0.5684654662980747,0.5709025723029402,13.407506332982152,10.486408825764725,12.078748698824494,45.709513978678125,46.907716613588896,66.51633841212923,0.040821240285534785,0.45885797387284044,0.574909786055,0.6493262709663404,0.5004933011436595,0.1488329698226809,55.63457412537266,59.02493691029416,-1.0,-0.004723907035930619,-0.005192986769060973,0.000469079733130354
2024-08-16,2781,0.5609565781,0.5702693713,0.5548276091,0.5645164108,1021214645.86,31676608962.01,-0.2625609159469604,3.0,22.0,2498.600098,5554.25,19508.51953,0.0035612820000000545,1.0,0.6348604045422368,-2.061496265479379,-2.8627222100314986,0.6679824970327042,0.5683346586571428,-0.6718309008576967,0.5609166743285714,0.6417595760970372,0.5674781032405418,0.5700422548134776,13.407506332982146,11.321032746791545,11.862252037091102,47.38002516842049,47.699126234140614,69.07007300993163,0.038821781324326766,0.512763795947669,0.5732958513849999,0.6471115139971864,0.4994801887728135,0.14763132522437283,43.10438670122246,53.71808684060359,0.0,-0.004753556668592895,-0.005105031063277838,0.00035147439468494277
2024-08-17,2781,0.5645138058,0.5705398891,0.5621272893,0.5663194158,481701398.75,31778172945.18,0.0,3.0,22.0,2498.600098,5554.25,19508.51953,0.0018030049999999687,-1.0,0.3193892977256141,-0.5046525463557328,-3.2890513926254306,1.784358204751424,0.5655832289142857,0.1301642000820142,0.5616258182999999,0.8357161204246745,0.5671884095550812,0.5695414216429671,13.255658270247983,11.873794549434681,11.865549967286228,48.31929727613308,48.12076326780963,70.43061886713855,0.03644355900509714,0.5482807556184828,0.5715144926150001,0.6441287049441047,0.4989002802858955,0.14522842465820918,36.95447048307719,48.13021472142812,0.0,-0.00458830241462338,-0.005001619788864906,0.0004133173742415265
2024-08-18,2781,0.5663237934,0.578752102,0.5638562785,0.5638752537,633645481.02,31640690553.26,-0.0041264585826707,11.0,21.0,2498.600098,5554.25,19508.51953,-0.0024441620999999802,1.0,-0.43158719828584324,0.520563009424091,1.9790481121015446,7.7338792792027045,0.5671464859571429,-0.5767878913367842,0.5645171644642857,-0.11370969825068424,0.5663600737866212,0.5687800636382413,8.505917426338314,10.911529452796668,11.592968572830264,46.99266449592507,47.56100746034844,68.62438890137452,0.03476971380506554,0.5847688723249983,0.569603947315,0.6408287813619363,0.49837911326806367,0.14244966809387266,34.75186435869359,43.670764600516605,0.0,-0.0045881560419053224,-0.004918885087995703,0.00033072904609038074
2024-08-19,2781,0.5638736982,0.6085092447,0.5623202351,0.5986060906,1592288723.51,33589838098.0,0.0037601023185543,33.0,21.0,2501.800049,5608.25,19766.49023,0.034730836900000006,-1.0,6.159312130139671,6.038740264732079,5.246002097401736,22.297827143782946,0.5714090011857144,4.75965365576142,0.5723128964357143,4.594199139672749,0.5744219196378288,0.5727836138305926,6.754113052454093,9.723683419201864,11.058881355775897,63.572796377600866,55.484974395979755,92.85929168975485,0.03565126213157081,0.7052637620094255,0.56814037931,0.6354169071180684,0.5008638515019317,0.13455305561613673,51.086875876872824,46.142801692635345,1.0,-0.0019357523280189026,-0.004322016417303172,0.002386264089284269
2024-08-20,2781,0.5986097616,0.6145210631,0.5888488553,0.5944277144,1275196278.52,33355129880.23,0.0,12.0,21.0,2511.300049,5597.120117,19719.82031,-0.004178376200000056,1.0,-0.6980176556192319,4.963329494944713,3.127845024318554,17.546258403049087,0.5739845530142856,3.5616222210784017,0.5786508160285714,2.726497212897665,0.5794235272983458,0.5756863003372937,9.522593310328057,9.666228660968148,10.660977528820771,60.89915972094335,54.419555778357314,75.81614439937238,0.03488531692724088,0.7025896720136846,0.566664818045,0.6299654743892711,0.503364161700729,0.12660131268854213,56.65042605133806,49.645343145536245,0.0,-0.00015291451670773615,-0.0034879253591602773,0.003335010842452541
2024-08-21,2781,0.5944269897,0.6053039043,0.5867576618,0.6002754091,1185128570.66,33723594856.16,-0.096519309085804,25.0,21.0,2508.399902,5620.850098,19824.83984,0.005847694700000017,-1.0,0.983752028773166,6.455356066993856,5.460997327655037,-0.08894117922013667,0.5784250604571428,3.7775591233181243,0.5786126469357143,3.743914392298522,0.5846366220176329,0.5789813827739017,8.317876598904437,9.280983100550445,10.266691242731204,63.41161452924814,55.70157636348449,86.63844850460751,0.03363785143612784,0.5920386547028589,0.56685539429,0.6305554864917458,0.5031553020882542,0.12740018440349155,63.44967985637149,54.24678871581465,0.0,0.0016853674161362298,-0.002452998121628764,0.004138365537764994
2024-08-22,2781,0.6002770485,0.6038655493,0.5938521935,0.5976007787,943673178.78,33573234743.61,-0.0119107393991379,6.0,21.0,2478.899902,5570.640137,19491.83984,-0.0026746304000000443,1.0,-0.44556721122561704,-0.16794214355427828,6.5327239236394385,-3.234667090689136,0.5836601533000001,2.3884833187908923,0.5771857489857143,3.5369947629789706,0.58787771913377,0.5814748125773014,8.31787659890443,9.005808735740446,9.906437685758803,61.30945580223971,54.94042292667083,92.58371721926125,0.031842985018174993,0.5246572295408465,0.568696905145,0.6337709739152521,0.503622836374748,0.13014813754050403,66.54611003294822,58.346562488192504,0.0,0.0029016076804949664,-0.0013818544933761774,0.004283462173871144
2024-08-23,2781,0.5976001801,0.6156336592,0.5943216095,0.6112390399,1254262512.28,34339399344.02,-0.5888492266337076,2.0,21.0,2508.399902,5634.609863,19720.86914,0.013638261200000001,1.0,2.2821692484518152,2.8281530441373937,8.27657588090085,5.176918294896682,0.5903348146,3.5410795336819545,0.5793347366285714,5.507058571542787,0.5937181276380814,0.5854583905156981,14.45886248513747,10.563828454931324,10.094264145693863,67.68286206673767,58.085618793736714,100.0,0.03104652018892064,0.6328167992991814,0.57143928713,0.6389085910642637,0.5039699831957364,0.1349386078685273,75.37884534354009,64.02399010664169,0.0,0.004858336985109624,-0.0001336087972884102,0.004991945782398034
2024-08-24,2781,0.6112378325,0.6304442886,0.6056346075,0.613110398,1116629036.59,34444557367.12,0.0,16.0,21.0,2508.399902,5634.609863,19720.86914,0.0018713581000000534,-1.0,0.306158144006341,2.1381833580762066,8.262295251506014,4.7014927218480995,0.5970192406285715,2.6952493783093074,0.5813012347714286,5.472061871858742,0.598566243984056,0.5891574077163246,21.57823220047899,13.710807247277888,11.127564241206775,68.51317224215039,58.513526088482465,100.0,0.030576795980305046,0.7064332427491042,0.57592498666,0.6418570750164397,0.5099928983035603,0.13186417671287942,75.94477383721086,67.99758468349808,0.0,0.0064770737273180945,0.001188703473081785,0.00528837025423631
2024-08-25,2781,0.6131096346,0.6137537099,0.5966848367,0.6001835289,871698521.49,33718501284.19,0.0,1.0,20.0,2508.399902,5634.609863,19720.86914,-0.01292686909999996,-1.0,-2.1084080684601214,0.4321865519684387,6.43906164736876,8.545541887439612,0.6022061370857142,-0.33586641868219913,0.5846763115214285,2.652273928837492,0.5989705682626332,0.5906317309777497,15.331709304905544,14.173922782443784,11.99795363919239,56.76049337582309,54.38330445477969,64.41246392474791,0.029563391964280063,0.7184027924049113,0.581460870955,0.634074286008544,0.528847455901456,0.105226830107088,69.19830704640248,68.39782547113288,0.0,0.006679220779187145,0.002286923717110369,0.004392297062076776
2024-08-26,2781,0.6001859099,0.6021874132,0.580407258,0.5874697147,1118813355.95,33003209316.83,0.0,1.0,20.0,2517.699951,5616.839844,19516.43945,-0.012713814200000062,-1.0,-2.1183210781044903,-3.8887118865785553,-1.8603846627817888,3.2880216161906617,0.6006152262428571,-2.188674373956313,0.5860121137142856,0.24873222781620014,0.5960953386072919,0.5902090918578752,4.786605537334805,11.491829404301475,11.853346567387552,47.42567966120767,50.60029579496831,31.816644839530056,0.02898156200507834,0.6380650391505069,0.585549514685,0.6242396250433481,0.546859404326652,0.07738022071669604,58.43793143575981,65.07786079267518,-1.0,0.00578362086173867,0.002986322644316622,0.0027972982174220475
2024-08-27,2781,0.5874537852,0.5995521829,0.5579547716,0.5675544491,1420370240.38,31884873232.58,0.0,1.0,20.0,2516.0,5625.799805,19581.51953,-0.01991526560000001,1.0,-3.3900071955488054,-7.430301141296258,-4.520863453872637,-1.5344240321522595,0.5967761883428572,-4.896599397506266,0.5853803706785714,-3.0451860826675268,0.58896008595829,0.5871820361656884,7.743593888495466,10.42090419069834,11.444077018619563,36.46586818774174,45.28616528841969,0.0,0.02992152424342356,0.5508278948758014,0.5838867483200001,0.6226737320182165,0.5450997646217837,0.07757396739643285,43.3729040596527,57.842875215001015,0.0,0.0034810829831007917,0.0030852814468605673,0.0003958015362402244
2024-08-28,2781,0.5675475161,0.5842500472,0.5582221471,0.5698499398,1341866722.12,32014174448.73,0.0,1.0,20.0,2501.0,5592.180176,19350.7793,0.0022954907000000135,-1.0,0.4044529478431702,-5.054052242252405,-5.068584992614856,0.11561704404354778,0.5924296927285714,-3.8113810306460403,0.5854273765928573,-2.6608657906496918,0.5841825342167084,0.5848668233729127,7.743593888495473,9.65595799184685,10.93318560214894,38.3807507628649,45.99025085013406,5.3229481856352665,0.029632314257326594,0.5438861065596329,0.5815003778100001,0.6173189941504154,0.5456817614695848,0.07163723268083055,34.38510312391389,50.0236178513053,0.0,0.0018157289362310536,0.002831357119779298,-0.0010156281835482445
2024-08-29,2781,0.5698490647,0.5764103026,0.5592858093,0.5620552427,986899080.91,31616617752.05,0.0,1.0,20.0,2525.699951,5591.959961,19325.44922,-0.007794697100000025,1.0,-1.3678508245057897,-4.32609058204444,-5.948040442203661,0.1961144204801757,0.5873517590142857,-4.306876743970131,0.5855059561571428,-4.005204936096158,0.5786506981359438,0.5818204137269366,7.74359388849547,9.109568044857705,10.412151820605638,34.28688520640742,43.92329324793303,0.0,0.028705899951690997,0.5496971597616956,0.5805454793,0.6174061820841082,0.5436847765158918,0.07372140556821649,24.808948788624697,41.6187281637451,0.0,-0.00011288067864745344,0.0022424839110482798,-0.002355364589695733
2024-08-30,2781,0.5620576051,0.5672934142,0.5481975364,0.567030801,1103086707.7,31896112119.67,0.0,1.0,20.0,2493.800049,5648.399902,19574.64063,0.004975558300000071,-1.0,0.8852436419058085,-0.09226394063693855,-7.232561406292448,0.4454060416838379,0.5810362963142858,-2.4104338064811865,0.5856855554571428,-3.185114313188465,0.5757457186524626,0.5798457320250161,14.080774418135364,10.52991310018965,10.445797909423398,39.1226504789977,45.6038801385286,11.518574850463343,0.02799598924666972,0.48317185676790275,0.57961804815,0.6168766961911482,0.5423594001088518,0.0745172960822964,24.172129302717977,35.80319521006939,0.0,-0.0012356014726071507,0.0015468425947550934,-0.002782444067362244
2024-08-31,2781,0.5670262559,0.5717837087,0.5633121975,0.5663133928,463303088.66,31855926577.42,0.0,1.0,20.0,2493.800049,5648.399902,19574.64063,-0.0007174081999999915,-1.0,-0.12652014647789311,-0.6206102261309687,-7.632720852990649,-0.0010635340819908912,0.5743510098571428,-1.399425946711919,0.5856851252428571,-3.3075336230921826,0.5733876340238728,0.5780392530166208,10.762681001730357,10.59641822753284,10.488832294190527,38.64427421722219,45.39264161252659,10.070767071721558,0.02655719419957449,0.48259468138969364,0.58028709507,0.6159755806681554,0.5445986094718446,0.07137697119631081,23.456828559584185,31.687739659907653,0.0,-0.002156498275681318,0.0008061537732769623,-0.0029626520489582802
2024-09-01,2781,0.5663118661,0.5665749406,0.5448002254,0.5479904299,681339684.17,30825091015.08,0.0,1.0,20.0,2493.800049,5648.399902,19574.64063,-0.018322962900000017,1.0,-3.235481119280359,-2.502389753084666,-8.696189829743927,-2.817081206484595,0.5668948528571428,-3.334731804648558,0.5845504949714285,-6.254389549907999,0.5670383266004597,0.5740285734368422,20.968313860147063,13.559817381288703,11.366256723692794,28.32433344158774,40.2629529657545,0.0,0.026205560288336406,0.4417174939056997,0.5792481923649999,0.6174684207481571,0.5410279639818427,0.07644045676631439,16.879538029115807,26.751672449643703,0.0,-0.004281013456506222,-0.0002113023627097137,-0.004069711093796508
2024-09-02,2781,0.5479864092,0.5682827719,0.5454615037,0.5675868734,833537275.01,31927694215.38,0.0,1.0,20.0,2493.800049,5648.399902,19574.64063,0.019596443500000005,-1.0,3.5760557905319734,0.09806740639473066,-3.3844878812439583,-5.181908050569373,0.5640544469571428,0.6262562881851766,0.5823348366,-2.532557263121486,0.5671754634038962,0.5731689054882309,19.60926455825232,15.288231027723489,12.486820919024058,46.23835045622883,47.14276020303279,37.6963900860224,0.025957249373558387,0.4108596856008079,0.5788075934549999,0.6173677798847381,0.5402474070252616,0.07712037285947648,22.268493807181954,25.25727956882312,0.0,-0.004366079037602111,-0.0010422725226912374,-0.0033238065149108734
2024-09-03,2781,0.5675876998,0.5720516084,0.5573909796,0.5573909796,814841749.17,31354533686.86,0.0,1.0,20.0,2489.899902,5528.930176,18958.74023,-0.010195893800000078,1.0,-1.7963582806141853,-1.5755257271747314,-1.7907479213874145,-6.2306541069310555,0.5626025227428572,-0.9263277237807902,0.5796893555428572,-3.846607795993706,0.5647293410676301,0.571063537919954,16.498752625138103,15.634094365183342,13.386041965812693,40.147540852996556,44.28502403564228,22.038053505722395,0.02513000563852022,0.3889630183192302,0.5782175495849999,0.6177462568592635,0.5386888423107363,0.07905741454852722,22.158998889944872,24.224519342530368,0.0,-0.005180052207739982,-0.0018698402711425817,-0.0033102119365974007
2024-09-04,2781,0.5573984621,0.5644976481,0.5398918445,0.5581761379,1106776732.5,31398315469.02,0.0,1.0,20.0,2493.399902,5520.069824,18921.40039,0.0007851583000000328,-1.0,0.14086311561114506,1.858738299838314,-2.0485747360256212,-7.013325977007778,0.5609348367571428,-0.4918038025755996,0.5766822647428571,-3.2090681427681877,0.5630910395798684,0.5693440541803296,26.10739440704596,18.62646595349487,14.883306036236238,40.84758253905024,44.5637117826644,23.56506169964624,0.02509168768533551,0.3934882371183739,0.57807860004,0.6178813893911488,0.5382758106888512,0.07960557870229756,24.98843846516893,24.479159050076554,1.0,-0.005696895654202616,-0.002635260087303921,-0.003061635566898695
2024-09-05,2781,0.5581767833,0.5594364425,0.5413478502,0.5441957403,894618426.59,30611820077.97,0.0,9.0,20.0,2511.399902,5503.410156,18930.33008,-0.013980397600000027,-1.0,-2.504656980249609,-4.121154698289764,-3.177535061181269,-8.936574432880672,0.5583834792714286,-2.540859373192889,0.5728676191428572,-5.004974602292419,0.5583672132550984,0.5659889777255938,26.107394407045962,20.76387415847852,16.56346841614505,32.862911520171565,40.66342236399432,2.194283957806809,0.024580630665567454,0.3270819255168378,0.577062566515,0.6192868135160503,0.5348383195139497,0.08444849400210064,19.893156590771667,22.95049156364159,-1.0,-0.007132945891528686,-0.003534805464942888,-0.003598140426585798
2024-09-06,2781,0.5441950311,0.5470008983,0.5058957223,0.5213468369,1511246617.99,29367224020.05,-0.0601388343742915,7.0,20.0,2493.5,5408.419922,18421.31055,-0.022848903399999898,1.0,-4.198655319757549,-6.466581631060164,-8.056698863524336,-14.706554577192332,0.5518571986857143,-5.528669709913492,0.5664467475,-7.961897706897851,0.5491121169551244,0.5600336649120564,41.83395249440073,26.78389669185475,19.48359085421073,23.939987186396877,35.23557785084128,0.0,0.02578466083395978,0.23175853925450574,0.5748139375699999,0.6237099906061205,0.5259178845338792,0.09779210607224131,20.566085373981817,22.155689500421666,0.0,-0.009970351440998781,-0.004821924065783779,-0.005148427375215003
2024-09-07,2781,0.5213482967,0.532716513,0.5200352374,0.5250920184,560729553.24,29578147559.76,-0.0601388343742915,7.0,20.0,2493.5,5408.419922,18421.31055,0.0037451814999999167,1.0,0.7183665910911241,-5.927182703379408,-7.278898031386993,-14.356040916468038,0.5459684309142857,-3.8237398597068752,0.5601597203857143,-6.260304107829712,0.5431070912403165,0.5553727252491771,41.833952494400734,31.083912712829196,22.797968587752496,27.694279861152296,36.7264414872255,7.786113031703566,0.02483127480627423,0.1925255608622526,0.572874775805,0.6264497532440036,0.5192997983659964,0.10714995487800727,23.38297762365461,22.56478554149931,1.0,-0.011784586023554589,-0.006214464598139013,-0.005570121425415575
