date,name,open,high,low,close,volume,marketCap,daily_weighted_sentiment,comment_volume,ETH_trends,gold_spot,gspc_spot,ndx_spot,price_change,target,percent_change_24h,percent_change_3d,percent_change_7d,percent_change_14d,ma_7d,price_vs_ma7d,ma_14d,price_vs_ma14d,close_7_ema,close_14_ema,dx,adx,adxr,rsi_7,rsi,stochrsi,atr,mfi,boll,boll_ub,boll_lb,boll_width,kdjk,kdjd,kdj_signal,macd,macds,macdh
2024-10-27,2781,2479.9371199692,2523.1713378215,2462.2719378473,2505.9406635993,9801434565.59,301718318124.05,0.2843907849286587,14.0,48.0,2740.899902,5808.120117,20352.01953,26.337454705600067,1.0,1.0621640837991553,-1.1267705706874853,-8.754241251385075,1.5505960171334987,2535.8549879804,-1.1796543778287676,2588.418238876279,-3.1864083647001773,2525.330605660871,2541.6142435795728,14.696928071676666,16.509006145726318,18.95721378947742,44.40289459746528,47.71080204648483,21.54650850713843,97.31067309973436,0.6144179619546614,2540.5275607068447,2750.2262872461315,2330.828834167558,419.39745307857356,31.72064112880563,40.77487328995175,0.0,3.972547915586347,19.317078896876158,-15.344530981289811
2024-10-28,2781,2505.590509344,2587.4301416977,2470.2683395942,2565.348032837,18971841402.4,308910133818.98,0.0,18.0,48.0,2742.899902,5823.52002,20351.07031,59.407369237700095,1.0,2.3706614486383337,5.312707478196299,-3.7649983313963076,-2.4174318830821773,2521.5172716823286,1.738269320892978,2583.8788199986075,-0.7171693586472966,2535.334962454904,2544.7787497574695,3.2087180841539373,12.708923842419921,17.171988090318134,53.228579332251876,52.0109263356132,38.688767793288974,98.72920305620289,0.6098038366776735,2546.802915352275,2751.261146473299,2342.3446842312505,408.9164622420485,37.10629225245022,39.552012944117905,0.0,5.671126523989187,16.587888422116595,-10.916761898127408
2024-10-29,2781,2565.4178485445,2680.0545304632,2560.1538265,2637.9575809217,22185845094.5,317584552994.5,0.0,18.0,48.0,2768.399902,5832.919922,20550.65039,72.60954808469978,1.0,2.83039755835397,6.386278718305549,0.6778116165136128,1.225458333817353,2524.054415047329,4.512706429597133,2586.1599422965855,2.0028783903874308,2560.9906170716044,2557.2025971232397,10.679018397147976,12.128950858056507,15.731120309671955,61.86153710933063,56.69812953022893,57.37410037591131,100.24203955014531,0.6103627516006874,2560.28661745324,2750.227799561074,2370.3454353454063,379.8823642156676,46.99801544229468,42.034013776843494,1.0,12.727959752743573,15.815902688200765,-3.0879429354571926
2024-10-30,2781,2637.6401079489,2720.2714362284,2600.6096572045,2657.3725569813,22382690746.47,319945168855.15,0.009633303312903,16.0,48.0,2788.5,5813.669922,20387.69922,19.41497605960012,-1.0,0.7359851500271963,6.042916162448053,5.909443386393565,1.7720694549456129,2545.2363825038433,4.405727312727796,2589.464980957879,2.6224558556610007,2585.0861020490297,2570.5585947622144,15.966347067747444,13.225349775111061,15.015185871225984,63.937975611476645,57.88269693189089,62.09632703167315,101.62966326963479,0.6201274454110153,2573.9623530979147,2749.237717092809,2398.6869891030206,350.55072798978836,58.47732389979544,47.51511715116081,0.0,19.660137632593432,16.584749677112146,3.075387955481286
2024-10-31,2781,2657.2132100778,2667.5594816535,2501.5723457194,2515.7992216016,19760409505.25,302929791025.99,0.009633303312903,16.0,48.0,2738.300049,5705.450195,19890.41992,-141.57333537969998,-1.0,-5.327568202951694,-1.9314654620412042,-0.7377958908945659,-3.3972719878731406,2542.565035806229,-1.0527091275028744,2583.1453914401145,-2.6071381836145386,2567.7643819371715,2563.2573435902914,0.23151890266479158,9.51282666869784,13.443083241932229,43.69803639774689,47.646989304295445,21.292121773448827,106.22816259026509,0.6088781623025132,2577.9266400944753,2743.426424793184,2412.4268553957663,330.9995693974179,52.202148474350764,49.07746092555746,0.0,13.576236025746766,15.983046946818508,-2.4068109210717417
2024-11-01,2781,2515.8702640669,2583.7771451103,2467.8193230813,2511.8855479732,20215438327.89,302492946793.14,0.009633303312903,16.0,48.0,2738.600098,5728.799805,20033.14063,-3.91367362839992,-1.0,-0.15556383016560593,-4.7791531547088155,3.1179647152455914,-4.908732591614962,2553.4152589725427,-1.6264378014273138,2573.883481584014,-2.408731166519604,2553.7946734461784,2556.4077696891095,4.523216135671215,8.087223659261662,11.912837646883494,43.256414326530184,47.39746545684004,20.297405759780883,106.92335402594703,0.5300901470348953,2579.69476237398,2741.3438770136827,2418.0456477342777,323.29822927940495,47.63366923769431,48.596197029603076,-1.0,8.34280336880056,14.45499823117314,-6.112194862372581
2024-11-02,2781,2512.2082038373,2522.3605828229,2471.9555451679,2491.0685912815,9639457439.24,299954702149.0,0.009633303312903,16.0,48.0,2738.600098,5728.799805,20033.14063,-20.816956691699943,-1.0,-0.8287382643089258,-6.258210398948217,0.46238778634730693,-5.949743884917824,2555.0531707422283,-2.5042367099601677,2562.6271743332,-2.792391486690585,2538.1131529050085,2547.695877964647,4.523216135671223,7.068935795378679,10.528865689310688,40.70370031180404,46.01704113981662,14.79440399140193,102.88516764722033,0.49225765358343254,2580.86434379321,2739.4095886334862,2422.319098952934,317.0904896805523,42.540034951020246,46.57747633674212,0.0,2.48718116362852,12.061434817611865,-9.574253653983344
2024-11-03,2781,2491.0943673784,2495.4365628974,2411.3983237824,2456.4251725634,15667779705.57,295745463222.83,0.009633303312903,16.0,67.0,2738.600098,5728.799805,20033.14063,-34.64341871810029,-1.0,-1.3907051310971141,-2.3600471980590565,-1.97592432076108,-10.557188390161942,2547.979529165671,-3.59321397814567,2541.917258573036,-3.363291457316327,2517.6911578196064,2535.5264490401814,13.100718209125622,8.792302199306379,10.032704692166599,36.519376426581765,43.73424413067392,8.432211273782869,101.53859811269335,0.42911033763308537,2572.2406075651597,2738.366204353195,2406.1150107771246,332.25119357607036,33.21928394490041,42.12474553946155,0.0,-4.891968164441096,8.670754221141943,-13.562722385583038
2024-11-04,2781,2456.0951882475,2488.3503928129,2359.5780299046,2397.026458485,17110200696.29,288639365529.67,0.0029845487686895,12.0,67.0,2736.100098,5712.689941,19963.59961,-59.398714078399735,1.0,-2.418095806126852,-4.57262432123462,-6.56135433467303,-10.079317784851904,2523.933589972529,-5.028148600728831,2522.7254308274287,-4.982665604682969,2487.5249829859545,2517.0597816106297,19.74508084238072,11.921667525899048,10.5724083589473,30.29060446870875,40.0643952606522,0.0,103.48435053397247,0.4328888635439576,2561.79083705191,2744.440349805832,2379.141324297988,365.2990255078439,25.60697047749994,36.61882051880768,0.0,-15.355154460969516,3.8655724846523873,-19.2207269456219
2024-11-05,2781,2397.0364205006,2478.6189302467,2380.6012748639,2422.6507300945,17894057485.17,291714903910.34,0.0,2.0,67.0,2740.300049,5782.759766,20227.46094,25.62427160949983,1.0,1.069002451716572,-2.7465265880857737,-8.161876915093224,-7.539387448435653,2493.1754684257858,-2.828711385316805,2508.6149417365573,-3.42675993082261,2471.306419763091,2504.4719068805007,19.74508084238073,14.156928473465243,11.596556963095283,35.80153571448328,42.31325195537663,12.621049616386335,103.09378218751105,0.5017882716092612,2552.368272770475,2743.5511249459864,2361.1854205949635,382.36570435102294,22.9001513925372,32.045930810050855,0.0,-21.334014865054996,-1.174344985345529,-20.15966987970947
2024-11-06,2781,2422.5393860029,2743.9642326582,2421.8130583595,2724.1691663972,41887574364.09,328022073762.27,0.0,2.0,67.0,2667.600098,5929.040039,20781.33008,301.51843630270014,1.0,12.445807088789017,10.899741495255743,2.5136335979844437,8.571618738792264,2502.717841199486,8.848433553004059,2523.9771118516646,7.931611329021468,2534.5221064216184,2533.7648772254224,17.64805572704031,15.154393403058119,12.613081660227524,69.21354126865226,60.902821498300995,100.0,118.74409204083871,0.6159747306759659,2558.36305734782,2763.414702854504,2353.311411841136,410.1032910133681,46.88350564656467,36.991789088888794,1.0,-1.7258743675592996,-1.2846508617892716,-0.441223505770028
2024-11-07,2781,2724.0058384449,2918.7444858127,2701.5909321571,2895.5854943256,35352318437.59,348685832425.45,0.340836945226637,15.0,67.0,2698.399902,5973.100098,21101.57031,171.41632792839982,1.0,6.2924259639537405,20.79906269185303,15.096048582216405,14.24687466519481,2556.9730230172,13.242708009052087,2549.769029411714,13.562658457486753,2624.7879533976143,2582.0076296110383,32.58203368269533,20.13371919724018,14.761835242231141,77.11373759005563,67.34541144816168,100.0,125.7747381023334,0.6468928215479195,2571.06471776617,2823.7518440458143,2318.3775914865255,505.37425255928883,63.20843743256807,45.730671870115216,0.0,27.328687912815894,4.438016893172776,22.89067101964312
2024-11-08,2781,2895.5978094675,2983.7447713135,2889.4843938386,2962.2967416903,32303261100.85,356779686685.18,0.340836945226637,15.0,67.0,2687.5,5995.540039,21117.17969,66.71124736470028,1.0,2.3038949288643806,22.27502317574066,17.931198898792577,21.60825206872301,2621.3174792625,13.007934564405902,2587.366369117521,14.490811082956817,2709.1651504707856,2632.712847687472,37.14697713354387,24.99465003618409,17.685496611931985,79.50200618865831,69.45495002096669,100.0,123.52329639676806,0.7361617109989813,2586.74671021104,2892.9680529881516,2280.5253674339283,612.4426855542233,74.32686961611215,55.26273778544753,0.0,55.10179217025916,14.57077194864815,40.53102022161101
2024-11-09,2781,2962.7908945422,3156.3661442997,2957.1822576014,3131.1444628132,29210133087.6,377056622939.92,0.340836945226637,15.0,67.0,2687.5,5995.540039,21117.17969,168.84772112289966,1.0,5.69989220683389,14.939428191026671,25.694831277304186,26.27602882520028,2712.7568894813144,15.422966022284518,2633.9050301117713,18.878411598626542,2814.6599785563894,2699.1703999291753,47.34396482397099,31.38016854698035,21.598260021945805,84.33045484386452,74.02821064899325,100.0,128.92855154979551,0.7539914182112641,2605.9857336914147,2992.3052392240484,2219.666228158781,772.6390110652674,81.82944011406795,64.11830522832099,0.0,89.70115917749217,29.596849394485876,60.1043097830063
2024-11-10,2781,3130.7291719266,3249.913956614,3073.248690039,3191.3313560604,47418730186.93,384275074912.41,0.029130411696441,58.0,100.0,2687.5,5995.540039,21117.17969,60.18689324720026,1.0,1.9222010980970428,10.213680870910746,29.91771097713063,27.35063532895743,2817.743487123743,13.258405906848644,2682.861508144707,18.95251940407904,2908.8278229323923,2764.7918637917114,51.89834707482157,37.2425052692207,26.06804437831006,85.72849470808495,75.43980013552842,100.0,132.3388601603758,0.7862276040911849,2632.2666991482597,3098.867304628388,2165.6660936681315,933.2012109602565,85.69301636281052,71.30987560648417,0.0,120.58736140037081,47.794951795729645,72.79240960464116
2024-11-11,2781,3191.6569470349,3389.5293595573,3109.7694993181,3374.8128836903,55417771667.84,406448988243.95,0.3442866174889723,36.0,100.0,2611.199951,6001.350098,21106.58984,183.48152762990003,-1.0,5.749372508168582,13.925550948167874,40.791640899253714,31.553802466253234,2957.4272621530718,14.11313227813294,2740.6804260628,23.137774532088752,3025.3240881218694,2846.128003049206,57.76912657021822,43.10725421236285,30.936390045182286,89.16627539327196,79.15864163706493,100.0,142.87048941804233,0.8124233369704046,2669.99746446444,3242.5096667456114,2097.4852621832683,1145.024404562343,89.98572704789223,77.53515942028685,0.0,158.0469565005119,69.84535273675083,88.20160376376107
2024-11-12,2781,3375.1548706722,3444.1539951509,3211.1985553307,3246.2572583493,56686078065.75,390719959236.5,0.0,2.0,100.0,2600.0,5983.990234,21070.78906,-128.555625341,-1.0,-3.809266758529928,3.6763808538133214,33.99609023388501,23.05949427795806,3075.0853376180426,5.5664120483839055,2784.1304030219144,16.59860668975096,3080.5573806787274,2899.4785722820266,59.83463688440956,47.8865064043762,35.779280433523404,74.49745055896017,71.0420335225446,79.23835636484495,149.30601267059384,0.8321681221922291,2706.8553881426205,3328.555161265934,2085.155615019307,1243.3995462466273,87.24166417201975,80.77066100419782,0.0,175.34025516415522,90.94433322228124,84.39592194187398
2024-11-13,2781,3244.5432200787,3337.877273168,3121.6660809664,3192.5960434937,52010205682.0,384453907190.92,-0.4676908458779585,12.0,100.0,2580.800049,5985.379883,21036.16016,-53.661214855600065,-1.0,-1.653017939893231,0.03962883487163005,17.195219844441944,20.141078265683564,3142.0034629175425,1.6102012990520165,2822.360652058514,13.11793342800296,3108.5670463824704,2938.560902957465,47.13234256002555,47.67103102027601,39.176923458309865,68.97181124901316,67.91180794443795,71.23148612627386,154.08556365928303,0.7201020264389665,2739.76025789306,3391.9642810285545,2087.5562347575656,1304.408046270989,83.61024024460978,81.71718741766847,0.0,182.61060647858358,109.27758787357614,73.33301860500744
2024-11-14,2781,3192.5204126261,3240.2707853284,3032.9719511049,3058.9487687218,35743352141.2,368632337376.89,-0.3268048489674988,18.0,100.0,2568.199951,5949.169922,20896.66992,-133.6472747718999,1.0,-4.186163014399025,-9.359455645526282,5.641804557880903,21.58954269706872,3165.341073545572,-3.3611640057669723,2861.1570482813854,6.9129976825013015,3096.162476967303,2954.612618812929,35.63293646995654,44.23157543447044,40.62110973721289,56.742639312803725,60.734227721266436,52.87180180325781,157.8869617634567,0.6887757325914197,2770.9109970387003,3421.5255159234507,2120.29647815395,1301.2290377695008,76.51391209628966,79.9827623105422,-1.0,175.5651927938793,122.5351088576567,53.03008393622261
2024-11-15,2781,3059.526084759,3130.7038852765,3016.1441490148,3103.0404086342,32701369871.66,373674738953.77,-0.0402893501779307,13.0,100.0,2565.699951,5870.620117,20394.13086,44.09163991239984,1.0,1.4413984426036697,-4.411752930139768,4.751167057746919,23.534307171677995,3185.4473116804143,-2.586980570799089,2903.382395471457,6.876738437009157,3097.8819598840273,2974.4029912381143,33.501025497911705,41.16570402402509,40.776708104873514,59.50612781445179,62.15530785299449,56.506812740789144,154.79181956149648,0.6649619009107783,2802.082857025725,3453.669983224693,2150.4957308267567,1303.1742523979365,69.03016734293287,76.33189732133908,0.0,171.5615495140196,132.34039698894105,39.22115252507854
2024-11-16,2781,3089.7398945639,3218.0896218805,3073.2862872586,3133.2738277678,26650658846.15,377316858272.14,0.3048394479643759,17.0,100.0,2565.699951,5870.620117,20394.13086,30.23341913359991,-1.0,0.9743159982537053,-1.8581184377145066,0.06800596331115738,25.78031125814666,3185.751506673929,-1.6472621545086539,2949.254198077622,6.239530990923926,3106.7299268549705,2995.5857698585987,38.874147122219114,40.510973480651955,40.700783926524494,61.47500245983101,63.14038648243341,59.02656621027478,154.07828348715827,0.6942888330809115,2833.44951523415,3485.4096988447545,2181.4893316235457,1303.9203672212088,60.67084137494754,71.11154533920856,0.0,168.88127826180244,139.64857324352036,29.232705018282076
2024-11-17,2781,3133.3065969656,3160.1525814492,3039.2467181891,3075.6615116228,28348163224.27,370386258448.72,-0.0908720046706833,29.0,85.0,2565.699951,5870.620117,20394.13086,-57.61231614500002,1.0,-1.8387258602943102,0.5463557635188243,-3.624501235759836,25.20884193729365,3169.227243182843,-2.9523200572413097,2993.485365153293,2.745166133969014,3098.962823046928,3006.2625356091085,34.32128248465928,38.74249033893976,40.14127147292886,55.478122274115414,59.93864967175834,50.83677587681329,151.70860019857375,0.6722705700667585,2858.96518917344,3506.6760796524004,2211.25429869448,1295.4217809579204,48.55716120542885,63.59341729461532,0.0,160.2611890321573,143.77109640125093,16.49009263090636
2024-11-18,2781,3075.7228270916,3225.1305112502,3052.4911115481,3207.8563404704,35445557613.31,386267533049.21,0.0070278733219514,20.0,85.0,2610.600098,5893.620117,20539.18945,132.1948288476001,-1.0,4.298094193656921,3.3778461777213664,-4.947134818252086,33.82648861113828,3145.3763084371426,1.9864088079274103,3051.4017852951074,5.12730103027588,3126.186202402796,3033.141709987604,38.46823629139979,38.664132039642624,39.71923163484708,64.69710598116531,64.39950596963149,59.94305991892238,153.20378895750085,0.7120468601547105,2887.460127150875,3544.3116415027835,2230.6086127989665,1313.703028703817,47.301953359681534,58.16292931630406,0.0,162.22606213093695,147.4620895471904,14.76397258374655
2024-11-19,2781,3208.2503996211,3222.0043459424,3070.362752323,3111.3839903555,29823634431.84,374657156406.13,0.0,1.0,85.0,2627.100098,5916.97998,20684.58984,-96.47235011490011,-1.0,-3.0073775093292787,-0.6986250999930887,-4.1547313493688565,28.42891266600922,3126.1086987237427,-0.47102355635471815,3100.597018170893,0.34789984384911454,3122.485649390972,3043.574014170192,38.46823629139979,38.60816182585896,39.401783117993325,55.000658585360156,59.217303776946196,0.0,153.0921944521502,0.6647498877049707,2910.160698819585,3564.9087611007712,2255.4126365383986,1309.4961245623726,38.95189806528772,51.75925223263194,0.0,154.22135226612727,148.81394209097846,5.4074101751488115
2024-11-20,2781,3111.1170572108,3159.9494664912,3032.6033243842,3072.1879396184,29785491216.06,369956294189.04,0.0,1.0,85.0,2648.199951,5917.109863,20667.09961,-39.196050737099995,1.0,-1.259762564138589,-0.11293739546024417,-3.771479455432014,12.775226205260438,3108.9075410272717,-1.181109470908825,3125.455501972407,-1.704313573506043,3109.911221947829,3047.3892042722773,32.81645533831794,36.953388543704385,38.70224181105363,51.352484970246024,57.20322493199589,0.0,151.25305108405462,0.6054390812781136,2937.980134720425,3569.028519021061,2306.9317504197893,1262.0967686012718,30.332612833740658,44.617039099668176,0.0,143.06574014012585,147.66430170080747,-4.598561560681617
2024-11-21,2781,3072.0552366375,3388.5429453924,3035.8466188758,3361.0539269185,51619069348.12,404653397390.4,-0.5103204804133639,15.0,85.0,2672.100098,5948.709961,20740.7793,288.8659873001002,-1.0,9.402614455155378,4.775699725556759,9.876110423481732,16.075105829375993,3152.065420769657,6.630208395161201,3158.703247157614,6.40613137504997,3172.6968981904965,3089.211167693865,46.936964728119655,39.80583888210875,39.017555259926525,69.02037407502796,66.30014949496345,41.43362289665525,165.64287092339046,0.6210272995121389,2980.43855366769,3605.0117200545046,2355.8653872808754,1249.1463327736292,51.09453930049375,46.7762058332767,1.0,155.73759906476016,149.2789611735985,6.458637891161658
2024-11-22,2781,3360.6542356249,3428.4605135781,3262.8088826144,3331.6008755241,36775716441.96,401224717876.38,-0.0033672722046422,58.0,85.0,2709.899902,5969.339844,20776.23047,-29.453051394400063,1.0,-0.8763040413755974,7.077779080024094,7.365694183483118,12.466817676850074,3184.716916039643,4.612151200776577,3185.0821138600286,4.6001564928730865,3212.4228925238976,3121.5297956738555,48.95453887210259,42.419753164964135,39.98961180422299,66.16203633535238,64.78799331794669,34.546228330977804,165.643496681519,0.6270338802123911,3022.46516787982,3620.9619833262414,2423.9683524333986,1196.9936308928427,59.56583210548344,51.039414590678945,0.0,161.5414560388249,151.73146014664442,9.809995892180467
2024-11-23,2781,3331.6455885381,3499.3708467621,3317.6548142185,3396.2234332679,38835184688.02,409133045671.26,0.5118116948165392,6.0,85.0,2709.899902,5969.339844,20776.23047,64.62255774379992,-1.0,1.9396848589684046,10.547385121554399,8.392168062994676,8.465881201039771,3222.2811453967997,5.398110221374881,3204.0163260353643,5.998942816573345,3258.3730277098985,3158.1556142842196,52.41576995418076,45.27575796188318,41.499939277840184,69.40530550244219,66.58858618337578,42.74736106107706,166.7916047467468,0.6358185163505128,3069.455080915045,3627.0014928759156,2511.9086689541746,1115.092823921741,65.92870355650774,56.00251091262187,0.0,169.4025707851747,155.2656822743512,14.136888510823496
2024-11-24,2781,3396.9994079033,3451.8022197523,3288.430912048,3363.6598928297,27901454184.8,405047057925.8,0.0075743224197651,23.0,80.0,2709.899902,5969.339844,20776.23047,-32.56354043820011,1.0,-0.9588161991705868,0.07753418921156996,9.363786623416326,5.399894825776852,3263.4237712834997,3.0715018511609795,3216.3255072331713,4.580829436112401,3284.6947439898486,3185.556184928439,47.962903490906825,46.04351382731851,42.798103434834,65.70311310605484,64.79067025820315,34.55842094973984,166.5472840245772,0.5698211105775812,3117.7867526322802,3591.1293383376155,2644.444166926945,946.6851714106706,67.59425733512131,59.86642638678835,0.0,171.03346806542868,158.41923943256722,12.614228632861455
2024-11-25,2781,3364.6014561404,3545.2788865761,3304.0939850256,3413.5439002968,51544793987.91,411101919290.95,0.049978618979374,80.0,80.0,2616.800049,5987.370117,20804.89063,49.88400746710022,-1.0,1.48302768580848,2.459569073075407,6.411994116801312,1.147649305052667,3292.807708401557,3.6666639107769945,3219.09200841935,6.040581983021064,3316.9070330665863,3215.954547142438,52.72094523755684,47.95135137310089,44.27045998862454,68.6881615907444,66.29213531355154,65.6769715549283,171.87882185995161,0.5683116966227026,3167.331411142395,3528.445900402005,2806.2169218827853,722.2289785192197,69.830976464288,63.18794307928823,0.0,174.3413446055538,161.60366046716496,12.737684138388829
2024-11-26,2781,3412.9508397174,3461.2930219499,3255.5430118377,3326.5174096597,39902959158.05,400566430408.33,0.0010294054493759,20.0,80.0,2620.300049,6021.629883,20922.90039,-87.02649063709987,1.0,-2.5494469436743716,-2.052456941595493,6.91439629345203,2.472390353659515,3323.5410540164426,0.08955374989759109,3224.824876370093,3.1534280833281603,3319.309627214865,3230.696262214039,45.29022365866021,47.191029168974985,45.10490832586752,58.351392035773216,61.37487803324944,38.95616344764379,174.29831020347754,0.47480190504729736,3197.44882330552,3498.4029865670464,2896.4946600439935,601.9083265230529,65.66380131340827,64.01322915732824,0.0,168.00410869985217,162.88375011370252,5.120358586149649
2024-11-27,2781,3326.0290807203,3687.0090251656,3303.5679910236,3657.2493022443,43383987190.82,440385217848.8,-0.1978614913656356,43.0,80.0,2639.899902,5998.740234,20744.49023,330.7318925845998,-1.0,9.942286537392064,8.728272737693942,19.043801164669993,14.55408866077914,3407.1212486772856,7.341331150575262,3258.0143948522787,12.253933193874762,3403.7945459722237,3287.5700011164504,56.00701771113577,49.70988303816378,46.42061538652359,75.01925042703446,70.3699174993327,100.0,189.2377513519229,0.5712511947293346,3235.532013701455,3566.880808481675,2904.183218921235,662.6975895604401,75.59333577409609,67.87326469625086,0.0,187.50687169344292,167.80837442965102,19.698497263791893
2024-11-28,2781,3656.6097047787,3664.878239519,3531.8707020211,3579.8114770371,32362724275.81,431151815286.66,0.0070101684153566,37.0,80.0,2639.899902,5998.740234,20744.49023,-77.43782520720015,1.0,-2.1173789044044655,4.870819933671955,6.508599828362827,17.02750675791622,3438.372327265657,4.113549560931969,3295.218874017657,8.636531104607828,3447.7987787384427,3326.535531376787,56.00701771113577,51.50906437329863,47.87445795417361,67.62628457067183,66.4669009369776,70.35689454740145,185.2211389496844,0.6392405622782051,3266.407750468795,3605.5449609079337,2927.270540029656,678.2744208782779,78.26859027721122,71.33837322323764,0.0,194.47275621801737,173.14125078732465,21.331505430692715
2024-11-29,2781,3579.9107189196,3647.2644731384,3538.4467679694,3593.494300141,27622629485.66,432805738725.22,0.0297770280587045,38.0,80.0,2657.0,6032.379883,20930.36914,13.682823103900319,1.0,0.38222189050092226,8.02571751784733,7.860888335722427,15.805591514119953,3475.7856736395,3.386532932516727,3330.251294839571,7.904598842415895,3484.2226590890823,3362.1300339876047,56.007017711135774,52.79419389839496,49.280096795379706,68.27085983813879,66.81711592640676,73.01674999430355,179.7635381554737,0.6994294448338672,3289.525242335185,3652.0653485829903,2926.9851360873795,725.0802124956108,80.7253273873103,74.4673579445952,0.0,198.80561425881478,178.27412348162292,20.531490777191863
2024-11-30,2781,3593.5982602218,3739.9347559685,3572.2540900977,3705.7052015214,30670867436.45,446423440647.99,-0.0104389673744151,23.0,80.0,2657.0,6032.379883,20930.36914,112.21090138039972,1.0,3.122612477108899,1.3249274324111493,9.112526732545145,18.26943335372033,3519.9973548185712,5.275795064124429,3371.1392501076853,9.92441802583585,3539.5932946971616,3407.9400564469365,60.022584439758695,54.8594483387846,50.874197236352536,73.34797911005919,69.61933648554735,94.2993959193112,178.90044461945615,0.7045585313502386,3315.2439346082347,3719.081449487434,2911.4064197290354,807.6750297583985,84.79471744288212,77.90981111069084,0.0,208.8857972861042,184.39645824251943,24.489339043584778
2024-12-01,2781,3706.619786368,3747.4552142022,3663.2340394129,3711.165095551,28018113529.8,446895881158.96,0.4688474198358249,40.0,98.0,2657.0,6032.379883,20930.36914,5.4598940296000364,-1.0,0.1473375169551705,3.669288714125729,10.331163488379879,20.6623382165644,3569.6409552073283,3.9646603711563424,3416.532363245414,8.623736027652019,3582.4862449106213,3448.3700617537393,60.338969477009805,56.42502580684895,52.46014825649438,73.58789446204301,69.75318135657137,95.3159372438657,172.1374123990767,0.7585879604146474,3332.0615452012703,3772.6833481784124,2891.439742224128,881.2436059542842,87.40402600554651,81.07454940897605,0.0,214.8384393094484,190.4848544559054,24.353584853542998
2024-12-02,2781,3710.4953435232,3761.3429430885,3557.2522505385,3644.1985794337,47284967569.82,438860633632.04,-0.0835612464924247,47.0,98.0,2634.899902,6047.149902,21164.59961,-66.96651611729976,-1.0,-1.8044607122862932,1.411002079249446,6.757044463873596,13.602299874168144,3602.5916236554576,1.154917351859743,3447.699666028507,5.699420844030334,3597.914328541391,3474.480530829747,43.145958586881925,52.63100660114409,52.5089649263943,65.19070669037072,65.91732588733947,66.1829150394309,174.4198607634197,0.6693277071617696,3351.95861125549,3811.78701419805,2892.1302083129294,919.6568058851208,83.88261153913567,82.01057011902925,0.0,211.71192547673718,194.73026866007189,16.981656816665293
2024-12-03,2781,3643.7421522686,3670.2197799715,3504.2263793216,3620.7116867755,36839829741.64,436004938717.16,0.0,17.0,98.0,2644.699951,6049.879883,21229.32031,-23.486892658200304,1.0,-0.6445009004380386,-2.2935854344540263,8.843912142515897,16.369811569346204,3644.619377529143,-0.6559722230816699,3484.0802157727926,3.921593721756532,3603.6136680999184,3493.9780183228413,35.32717629564408,47.68705508528694,51.131276400363625,62.2826093839264,64.57603754980006,55.99593504669678,173.8179533176048,0.6548818445748286,3373.36439341958,3841.736242571861,2904.9925442672993,936.7436983045618,79.9871637605149,81.3361013328578,-1.0,204.97613501832484,196.77944193172252,8.196693086602323
2024-12-04,2781,3620.0375778107,3895.1744071051,3617.7446808466,3841.3311664084,56799745752.06,462598955634.59,0.1660069811330105,32.0,98.0,2653.800049,6086.490234,21492.35938,220.61947963290004,-1.0,6.093262836660096,3.507417953823855,5.033341972370775,25.035682774196943,3670.9167866954426,4.642283920207415,3539.0190176863644,8.54225838321921,3663.0430426770386,3540.291771470211,48.24297186002603,47.84588844949811,50.192594128687766,74.66700592309391,70.62295052784027,100.0,181.21899334032878,0.7244027590938018,3412.48351330391,3900.561915737271,2924.405110870549,976.1568048667223,83.85215764726709,82.17478677099422,1.0,214.96187228618282,200.41592800261463,14.54594428356819
2024-12-05,2781,3840.8445026121,3956.541482461,3683.4209601685,3811.0082524796,60568296605.67,459336928076.23,0.038863038004135,20.0,98.0,2626.600098,6075.109863,21425.2207,-30.322913928800062,1.0,-0.7893855701369135,4.57740349242497,6.4583505842563005,13.387298607661124,3703.9448974729426,2.8905223476651187,3571.1586123693,6.716297598195185,3700.034345127679,3576.387302318269,51.11132603504215,48.778870616796404,49.78867312529024,70.93234322777997,68.88251736133654,81.18058473782826,187.78355224735122,0.7330740677524545,3447.88190549618,3944.0893137843927,2951.6744972079673,992.4148165764254,81.80551509568367,82.05169621255737,-1.0,217.91685533671762,203.91611346943526,14.000741867282358
2024-12-06,2781,3792.2084820114,4093.1720244462,3782.6814245429,4005.8105426655,52853668565.95,482494371897.87,0.4133649905131387,35.0,98.0,2638.600098,6090.27002,21622.25,194.80229018590035,-1.0,5.111568311591919,10.635998919675327,11.473964005127879,20.236807838974368,3762.847217833586,6.4569011380642065,3619.316445736543,10.678648930635424,3776.4783945121344,3633.643734428913,56.84568318188092,51.083674206820554,50.1586734342989,78.8580447203082,73.41517669632191,100.0,196.54854467488394,0.7441542412169391,3491.508741241065,4023.395871699545,2959.621610782585,1063.77426091696,82.92583040717767,82.3430742774308,1.0,233.28818570402746,209.79052791635374,23.497657787673717
