date,daily_weighted_sentiment,comment_volume
2025-01-29,-0.07699297970074137,105
2025-01-30,0.03664931468386677,106
2025-01-31,-0.006260589791590131,56
2025-02-01,0.00040284469414548753,49
2025-02-02,-0.0827659065323758,24
2025-02-03,-0.13479808235001828,146
2025-02-04,0.01356399052165912,36
2025-02-05,-0.23897006293968526,89
2025-02-06,-0.03994767779164213,64
2025-02-07,-0.009345935726165771,75
2025-02-08,-0.1242833057826853,36
2025-02-09,-0.07408170650604783,112
2025-02-10,-0.17618152408888846,62
2025-02-11,-0.03642625484708107,50
2025-02-12,0.0,1
2025-02-13,-0.007372904852562145,30
2025-02-14,-0.15298328189098317,79
2025-02-15,-0.04655008317014369,55
2025-02-16,-0.14062625505030155,16
2025-02-17,-0.005044185651028438,18
2025-02-18,-0.19115955690115657,59
2025-02-19,-0.17022119712239578,52
2025-02-20,0.07022015896324588,68
2025-02-21,-0.008060637981660904,21
2025-02-22,-0.03371994449834156,32
2025-02-23,-0.004010711334369801,11
2025-02-24,-0.0011791506391503103,36
2025-02-25,-0.21350982698646187,65
2025-02-26,-0.01344328299164772,27
2025-02-27,-0.0010734406135000341,43
2025-02-28,-0.023500603459916024,41
2025-03-01,0.02846363320014446,16
2025-03-02,0.007047146273571909,116
2025-03-03,-0.015502024334986495,125
2025-03-04,-0.033659291115536054,37
2025-03-05,-0.02193917729528373,119
2025-03-06,-0.009951517963018573,39
2025-03-07,-0.05551391418428632,75
2025-03-08,-0.054204874816425344,34
2025-03-09,-0.4303082151747804,48
2025-03-10,-0.2488766246371799,6
2025-03-11,-0.09307580132309984,38
2025-03-12,-0.08909648281345336,45
2025-03-13,-0.10340449185598465,36
2025-03-14,-0.12456428525091588,38
2025-03-15,0.0021790306676517835,27
2025-03-16,0.0,1
2025-03-17,0.003317362047675857,58
2025-03-18,0.07627915638558408,29
2025-03-19,-0.09170137246449789,11
2025-03-20,-0.17571291056546298,14
2025-03-21,0.20729813678101752,40
2025-03-22,-0.01869013813825754,35
2025-03-23,-0.6916424330175834,46
2025-03-24,0.0,18
2025-03-25,-0.00036205224648207246,28
2025-03-26,-0.04229646258884006,33
2025-03-27,-0.00925041338924165,45
2025-03-28,0.0,2
2025-03-29,0.1351377715667089,16
2025-03-30,-0.00964758341962641,33
2025-03-31,-0.019499033400155966,7
2025-04-01,0.0,30
2025-04-02,0.08682043353716533,9
2025-04-03,-0.20297138833722403,34
2025-04-04,0.0057153578462271854,15
2025-04-05,-0.001004382587493734,32
2025-04-06,0.0,22
2025-04-07,-0.1308737680011866,75
2025-04-08,0.024538150286624726,22
2025-04-09,-0.07886801030900743,20
2025-04-10,-0.006238403431423844,28
2025-04-11,0.0,18
2025-04-12,-0.007611893552770599,20
2025-04-13,0.003617121623112605,17
2025-04-14,-0.28859473162024984,30
2025-04-15,0.14773622296708921,20
2025-04-16,-0.39502345584332943,9
2025-04-17,0.16852128505706787,4
2025-04-18,0.08815203727902593,33
2025-04-19,0.0,2
2025-04-20,-0.8602876663208008,1
2025-04-21,-0.06084859103299259,30
2025-04-22,0.21269095655839154,57
2025-04-23,-0.12307123297994788,30
2025-04-24,0.0,8
2025-04-25,0.00383753119530409,36
2025-04-26,0.0010510338536391022,24
2025-04-27,0.0,4
2025-04-29,-0.02530895960636628,61
2025-04-30,-0.020918259620666502,14
2025-05-01,-0.008603186318368622,26
2025-05-02,0.06233631227260981,27
2025-05-03,-0.06393044570890757,30
2025-05-04,-0.1283104856536813,29
2025-05-05,-0.11106938987794007,34
2025-05-06,-0.0932001895941649,45
2025-05-07,-0.0028912514448165894,24
2025-05-08,-0.037403101180209744,69
2025-05-09,0.04235062814841124,61
2025-05-10,-0.043171164393424985,10
2025-05-11,0.0,1
2025-05-12,-0.07984696247998406,21
2025-05-13,0.0025439180252028676,22
2025-05-14,0.15694064132152424,61
2025-05-15,0.6369438919283095,29
2025-05-16,0.15891157388687133,5
2025-05-17,0.0,2
2025-05-18,-0.34060396534381526,11
2025-05-19,0.016923520300123427,12
2025-05-20,-0.12761705970534912,31
2025-05-21,0.01244560165225335,18
2025-05-22,0.052881047261499725,28
2025-05-23,-0.08912869095802307,32
2025-05-24,0.003670899427479467,51
2025-05-25,-0.04334707414754764,24
2025-05-26,0.478970319884164,10
2025-05-27,0.0031473203184636863,18
2025-05-28,0.26885981579958385,35
2025-05-29,0.02249373593781261,16
2025-05-30,0.0,4
2025-05-31,-0.049135941458054076,48
2025-06-01,0.0,14
2025-06-02,-0.0652257576584816,6
2025-06-03,0.031054665930837177,29
2025-06-04,-0.027591835299547573,20
2025-06-05,0.0,7
2025-06-06,-0.5268811861173712,16
2025-06-07,0.027599426062461827,43
2025-06-08,0.27022196849187213,11
2025-06-09,-0.028609316386477485,19
2025-06-10,-0.2718124674277359,10
2025-06-11,0.614824651547198,19
2025-06-12,0.022822371776530286,40
2025-06-13,-0.07665525079709207,44
2025-06-14,0.0,5
2025-06-15,-0.017496233970964725,22
2025-06-16,0.0,1
2025-06-17,-0.08466519449091604,27
2025-06-18,0.014782866938360806,34
2025-06-19,-0.41184608382408067,17
2025-06-20,-0.1323461318627382,26
2025-06-21,0.0,13
2025-06-22,-0.179838084714589,45
2025-06-23,0.0,1
2025-06-24,0.0069668179014289525,21
2025-06-25,0.0,2
2025-06-26,0.0,3
2025-06-27,-0.013120480434633397,39
2025-06-28,-0.013004901080295957,46
2025-06-29,-0.003618653312392299,31
2025-06-30,0.0,30
2025-07-01,-0.06875288505959355,51
2025-07-02,0.029309321740630327,48
2025-07-03,-0.11646855014494095,29
2025-07-04,0.09014719724655151,11
2025-07-05,-0.13243052052954832,24
2025-07-06,0.004036293923106402,38
2025-07-07,-0.32712357808213205,25
2025-07-08,-0.08505092064539592,20
2025-07-09,0.2984257946817583,54
2025-07-10,-0.18791899016646088,48
2025-07-11,-0.25615025759528076,49
2025-07-12,0.024163159865215732,37
2025-07-13,-0.0754978735445525,93
2025-07-14,0.5318164130051931,3
2025-07-15,-0.034089440572346356,46
